臉書連結,候選人,類型,選區,選舉黃頁連結
https://www.facebook.com/people/%E6%9E%97%E7%91%9E%E5%9C%8B/100003095484032?viewer_id=0,林瑞國,鄉鎮市民代表,"花蓮縣 > 壽豐鄉 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57d3-0cfc-4b8e-8ee6-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E7%9B%88%E5%AF%8C/100005424971018,林盈富,鄉鎮市民代表,"苗栗縣 > 三義鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5702-3618-4069-a6f8-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E7%9B%8A%E5%AE%8F/100003284583347,林益宏,鄉鎮市民代表,"金門縣 > 烈嶼鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57fd-9ec8-4551-8423-1926acb5b862
https://www.facebook.com/people/%E6%9E%97%E7%9B%8A%E5%AE%8F/100007542338098,林益宏,鄉鎮市民代表,"金門縣 > 烈嶼鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57fd-9ec8-4551-8423-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E7%9B%8A%E9%80%B2/100000405581781,林益進,鄉鎮市民代表,"雲林縣 > 西螺鎮 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b574f-200c-442c-8e6f-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E7%A2%A7%E7%8F%8D/100000156130309,林碧珍,鄉鎮市民代表,"雲林縣 > 大埤鄉 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5754-9520-4fff-9094-1926acb5b862
https://www.facebook.com/people/%E6%9E%97%E7%A7%8B%E6%88%90/100002142226602?fref=nf,林秋成,鄉鎮市民代表,"雲林縣 > 斗六市 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5749-aa80-4f89-bdd4-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E7%A7%8B%E6%88%90/100002142226602,林秋成,鄉鎮市民代表,"雲林縣 > 斗六市 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5749-aa80-4f89-bdd4-1926acb5b862
https://zh-tw.facebook.com/lin.cat1?sk=wall&v=wall,林秋月,鄉鎮市民代表,"臺東縣 > 太麻里鄉 > 第03選舉區[平地]",http://k.olc.tw/elections/candidates/view/540b57e9-87c8-4b6f-8e25-1926acb5b862
https://zh-tw.facebook.com/public/%E6%9E%97%E7%AB%8B%E9%88%9E,林立,鄉鎮市民代表,"屏東縣 > 南州鄉 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57a5-3bd4-479b-9bc8-1926acb5b862
https://zh-tw.facebook.com/public/%E6%9E%97%E7%AB%8B%E8%BC%9D,林立,鄉鎮市民代表,"屏東縣 > 南州鄉 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57a5-3bd4-479b-9bc8-1926acb5b862
https://zh-tw.facebook.com/public/%E6%9E%97%E7%AB%8B%E7%8F%A9,林立,鄉鎮市民代表,"屏東縣 > 南州鄉 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57a5-3bd4-479b-9bc8-1926acb5b862
https://www.facebook.com/public/%E6%9E%97%E7%AB%8B%E7%86%99,林立,鄉鎮市民代表,"屏東縣 > 南州鄉 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57a5-3bd4-479b-9bc8-1926acb5b862
https://www.facebook.com/public/%E6%9E%97%E7%AB%8B%E7%85%92,林立,鄉鎮市民代表,"屏東縣 > 南州鄉 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57a5-3bd4-479b-9bc8-1926acb5b862
https://www.facebook.com/profile.php?id=100004525503798,林立峰,鄉鎮市民代表,"新竹縣 > 五峰鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b56ec-22d4-4168-b42b-1926acb5b862
https://zh-tw.facebook.com/linsuhmany,林素美,鄉鎮市民代表,"花蓮縣 > 秀林鄉 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57db-1ba8-42b1-bfe8-1926acb5b862
https://zh-tw.facebook.com/public/%E6%9E%97%E7%B4%B9%E9%A6%A8,林紹馨,鄉鎮市民代表,"連江縣 > 南竿鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57fe-3884-4f15-9a74-1926acb5b862
https://zh-tw.facebook.com/public/%E6%9E%97%E7%B6%AD%E6%B4%B2,林維洲,鄉鎮市民代表,"新竹縣 > 竹北市 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b56d9-6a64-48c9-948d-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E7%BE%8E%E6%BB%BF/100000137204480,林美滿,鄉鎮市民代表,"宜蘭縣 > 羅東鎮 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57b6-63d0-4447-b772-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E7%BE%A4%E5%B3%B0/100002398537508,林群峰,鄉鎮市民代表,"苗栗縣 > 頭份鎮 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b56f5-b48c-4e59-b153-1926acb5b862
https://www.facebook.com/people/%E6%9E%97%E8%81%B0%E6%96%87/100006201496294,林聰文,鄉鎮市民代表,"宜蘭縣 > 羅東鎮 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57b5-149c-4aa9-ba79-1926acb5b862
https://zh-tw.facebook.com/search.php?q=%E6%9E%97%E8%81%B0%E6%96%87&type=users,林聰文,鄉鎮市民代表,"宜蘭縣 > 羅東鎮 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57b5-149c-4aa9-ba79-1926acb5b862
https://www.facebook.com/people/%E6%9E%97%E8%83%BD%E5%BE%B7/100003832298813,林能德,鄉鎮市民代表,"南投縣 > 鹿谷鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b573e-e234-4a03-a4a8-1926acb5b862
https://www.facebook.com/profile.php?id=100006394413602,林良政,鄉鎮市民代表,"南投縣 > 水里鄉 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5745-5664-40d2-a17a-1926acb5b862
https://zh-tw.facebook.com/cherry.lin.90260,林芬瑩,鄉鎮市民代表,"雲林縣 > 臺西鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5760-258c-401b-a062-1926acb5b862
https://zh-tw.facebook.com/pages/%E6%B0%B4%E4%B8%8A%E9%84%89%E6%B0%91%E4%BB%A3%E8%A1%A8-%E6%9E%97%E8%8A%B3%E7%90%AA-%E6%9C%8D%E5%8B%99%E8%99%95/239509069473535,林芳琪,鄉鎮市民代表,"嘉義縣 > 水上鄉 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b577a-d64c-4d42-9d30-1926acb5b862
https://www.facebook.com/public/%E6%9E%97%E8%BC%94%E8%B3%A2,林輔賢,鄉鎮市民代表,"雲林縣 > 四湖鄉 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5766-95e4-4f4a-a293-1926acb5b862
https://zh-tw.facebook.com/public/%E6%9E%97%E9%80%B2%E5%87%B1,林進凱,鄉鎮市民代表,"宜蘭縣 > 壯圍鄉 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57bc-e744-492e-9d33-1926acb5b862
https://zh-tw.facebook.com/asaw1234,林金助,鄉鎮市民代表,"宜蘭縣 > 南澳鄉 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57c8-1a18-4c09-90b6-1926acb5b862
https://zh-tw.facebook.com/cherng3232,林金城,鄉鎮市民代表,"花蓮縣 > 光復鄉 > 第04選舉區[平地]",http://k.olc.tw/elections/candidates/view/540b57d5-0438-4262-834c-1926acb5b862
https://www.facebook.com/people/%E6%9E%97%E9%87%91%E6%9C%88/100008088312058,林金月,鄉鎮市民代表,"金門縣 > 金寧鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57fc-2998-489a-be1e-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E9%87%91%E7%8E%B2/100003083607914,林金玲,鄉鎮市民代表,"雲林縣 > 崙背鄉 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b575b-8d94-4e78-9004-1926acb5b862
https://zh-tw.facebook.com/pages/%E5%8D%97%E6%8A%95%E7%B8%A3%E8%AD%B0%E5%93%A1%E6%88%B4%E4%B8%96%E8%A9%AE%E5%9F%94%E9%87%8C%E9%8E%AE%E6%B0%91%E4%BB%A3%E8%A1%A8%E6%9C%83%E5%89%AF%E4%B8%BB%E5%B8%AD%E6%9E%97%E9%87%A7%E5%84%80%E4%BB%A3%E8%A1%A8%E5%BC%B5%E6%99%89%E7%B6%AD%E4%BB%A3%E8%A1%A8%E5%BD%AD%E5%BF%97%E6%9D%B0%E8%81%AF%E5%90%88%E6%9C%8D%E5%8B%99%E8%99%95/306230559405066,林釧儀,鄉鎮市民代表,"南投縣 > 埔里鎮 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5736-d0d8-4cf2-908a-1926acb5b862
https://zh-tw.facebook.com/pages/%E5%8D%97%E6%8A%95%E7%B8%A3%E8%AD%B0%E5%93%A1%E6%88%B4%E4%B8%96%E8%A9%AE%E5%9F%94%E9%87%8C%E9%8E%AE%E6%B0%91%E4%BB%A3%E8%A1%A8%E6%9C%83%E5%89%AF%E4%B8%BB%E5%B8%AD%E6%9E%97%E9%87%A7%E5%84%80%E9%8E%AE%E6%B0%91%E4%BB%A3%E8%A1%A8%E5%BC%B5%E6%99%89%E7%B6%AD%E9%8E%AE%E6%B0%91%E4%BB%A3%E8%A1%A8%E5%BD%AD%E5%BF%97%E6%9D%B0%E8%81%AF%E5%90%88%E6%9C%8D%E5%8B%99%E8%99%95/262956043755563,林釧儀,鄉鎮市民代表,"南投縣 > 埔里鎮 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5736-d0d8-4cf2-908a-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E9%87%A7%E5%84%80/100004446339351,林釧儀,鄉鎮市民代表,"南投縣 > 埔里鎮 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5736-d0d8-4cf2-908a-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E9%8C%A6%E6%B3%89/100006713384124,林錦泉,鄉鎮市民代表,"彰化縣 > 員林鎮 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5719-3e18-4f97-a95a-1926acb5b862
http://m2.facebook.com/profile.php?id=100006713384124,林錦泉,鄉鎮市民代表,"彰化縣 > 員林鎮 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5719-3e18-4f97-a95a-1926acb5b862
https://zh-tw.facebook.com/puusheng,林雨良,鄉鎮市民代表,"彰化縣 > 彰化市 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/5406a5fa-1e10-49c9-9dd4-15b8acb5b862
https://www.facebook.com/people/%E6%9E%97%E9%9D%9C%E6%85%A7/100004139502438,林靜慧,鄉鎮市民代表,"連江縣 > 北竿鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57ff-dd74-4f15-a2f1-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E9%9D%9C%E6%85%A7/100000301013820,林靜慧,鄉鎮市民代表,"連江縣 > 北竿鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57ff-dd74-4f15-a2f1-1926acb5b862
https://zh-tw.facebook.com/sha.nan.52,林韋呈,鄉鎮市民代表,"屏東縣 > 屏東市 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5784-93d0-4b03-8ac9-1926acb5b862
https://www.facebook.com/sha.nan.52?fref=nf,林韋呈,鄉鎮市民代表,"屏東縣 > 屏東市 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5784-93d0-4b03-8ac9-1926acb5b862
https://www.facebook.com/people/%E6%9E%97%E9%A0%86%E7%BE%A9/100006624157239,林順義,鄉鎮市民代表,"屏東縣 > 崁頂鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57a0-3758-4cb2-ae52-1926acb5b862
https://www.facebook.com/100006624157239/activity/1461094624121329,林順義,鄉鎮市民代表,"屏東縣 > 崁頂鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57a0-3758-4cb2-ae52-1926acb5b862
https://zh-tw.facebook.com/pages/%E6%9E%97%E9%A3%9B%E8%BA%AB%E5%89%AF%E4%B8%BB%E5%B8%AD%E6%9C%8D%E5%8B%99%E8%99%95/505888959477277,林飛身,鄉鎮市民代表,"宜蘭縣 > 宜蘭市 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57b3-dfc0-49db-a162-1926acb5b862
https://zh-tw.facebook.com/pages/%E6%9E%97%E9%A3%9B%E8%BA%AB%E6%9C%8D%E5%8B%99%E8%99%95/354757267948452,林飛身,鄉鎮市民代表,"宜蘭縣 > 宜蘭市 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57b3-dfc0-49db-a162-1926acb5b862
https://zh-tw.facebook.com/feishen.lin,林飛身,鄉鎮市民代表,"宜蘭縣 > 宜蘭市 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57b3-dfc0-49db-a162-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E9%B3%B3%E7%8F%A0/100003093011535,林鳳珠,鄉鎮市民代表,"苗栗縣 > 造橋鄉 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5705-eac8-491a-a469-1926acb5b862
http://mbasic.facebook.com/profile.php?id=100003093011535,林鳳珠,鄉鎮市民代表,"苗栗縣 > 造橋鄉 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5705-eac8-491a-a469-1926acb5b862
https://zh-tw.facebook.com/hongqil1,林鴻祺,鄉鎮市民代表,"南投縣 > 竹山鎮 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5739-286c-48e4-b540-1926acb5b862
https://zh-tw.facebook.com/public/%E6%9E%97%E9%B4%BB%E7%A5%BA,林鴻祺,鄉鎮市民代表,"南投縣 > 竹山鎮 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5739-286c-48e4-b540-1926acb5b862
https://www.facebook.com/hongqil1?fref=nf,林鴻祺,鄉鎮市民代表,"南投縣 > 竹山鎮 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5739-286c-48e4-b540-1926acb5b862
https://zh-tw.facebook.com/owed168,林麗,鄉鎮市民代表,"宜蘭縣 > 宜蘭市 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57b2-d640-453c-9f2e-1926acb5b862
https://zh-tw.facebook.com/public/%E6%9E%97%E9%BA%97%E5%87%B0,林麗,鄉鎮市民代表,"宜蘭縣 > 宜蘭市 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57b2-d640-453c-9f2e-1926acb5b862
https://www.facebook.com/owed168/timeline,林麗,鄉鎮市民代表,"宜蘭縣 > 宜蘭市 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57b2-d640-453c-9f2e-1926acb5b862
https://www.facebook.com/people/%E6%9E%97%E9%BA%97/100004538945137,林麗,鄉鎮市民代表,"宜蘭縣 > 宜蘭市 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57b2-d640-453c-9f2e-1926acb5b862
https://www.facebook.com/owed168/info,林麗,鄉鎮市民代表,"宜蘭縣 > 宜蘭市 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57b2-d640-453c-9f2e-1926acb5b862
https://zh-tw.facebook.com/lin589,林麗娟,鄉鎮市民代表,"彰化縣 > 大城鄉 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b572e-6d8c-4dbb-813c-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E9%BA%97%E7%8F%8D/100003974275690,林麗珍,鄉鎮市民代表,"雲林縣 > 土庫鎮 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5750-6324-402b-a140-1926acb5b862
https://zh-tw.facebook.com/people/Jenny-Lin/100004544592560,林麗珍,鄉鎮市民代表,"雲林縣 > 土庫鎮 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5750-6324-402b-a140-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E9%BA%97%E8%8A%AC/100006436170884,林麗芬,鄉鎮市民代表,"金門縣 > 金湖鎮 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57fc-4a10-4340-b242-1926acb5b862
https://www.facebook.com/hc.sharon.lin?fref=nf,林麗華,鄉鎮市民代表,"新竹縣 > 寶山鄉 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b56e9-08f0-4504-8a24-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9E%97%E9%BA%97%E8%8F%AF/100002135254700,林麗華,鄉鎮市民代表,"新竹縣 > 寶山鄉 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b56e9-08f0-4504-8a24-1926acb5b862
https://zh-tw.facebook.com/pages/%E4%BB%A3%E8%A1%A8%E6%9F%AF%E5%9D%A4%E5%92%8C%E6%9C%8D%E5%8B%99%E8%99%95/162781433925563,柯坤和,鄉鎮市民代表,"彰化縣 > 伸港鄉 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5710-1d40-4c4e-98f1-1926acb5b862
https://zh-tw.facebook.com/public/%E6%9F%AF%E6%89%BF%E7%BF%B0,柯承翰,鄉鎮市民代表,"彰化縣 > 伸港鄉 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5711-815c-42d6-8251-1926acb5b862
https://zh-tw.facebook.com/people/%E6%9F%AF%E6%99%BA%E7%BF%94/100004308001003,柯智翔,鄉鎮市民代表,"嘉義縣 > 太保市 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b576a-8c90-4171-86de-1926acb5b862
https://zh-tw.facebook.com/pages/%E5%A4%A7%E5%AE%B6%E7%9A%84%E5%A5%BD%E6%9C%8B%E5%8F%8B%E6%9F%AF%E7%A7%8B%E7%BE%8E%E5%B0%8F%E5%AF%B6/493101620812115,柯秋美,鄉鎮市民代表,"屏東縣 > 霧臺鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57ab-a4e4-46da-bd98-1926acb5b862
https://www.facebook.com/pages/%E5%A4%A7%E5%AE%B6%E7%9A%84%E5%A5%BD%E6%9C%8B%E5%8F%8B%E6%9F%AF%E7%A7%8B%E7%BE%8E%E5%B0%8F%E5%AF%B6/493101620812115?fref=nf,柯秋美,鄉鎮市民代表,"屏東縣 > 霧臺鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57ab-a4e4-46da-bd98-1926acb5b862
https://www.facebook.com/majia.LIUHSINCHUNG,柳信忠,鄉鎮市民代表,"屏東縣 > 瑪家鄉 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57ad-2d34-45fa-8191-1926acb5b862
https://www.facebook.com/majia.LIUHSINCHUNG/info,柳信忠,鄉鎮市民代表,"屏東縣 > 瑪家鄉 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57ad-2d34-45fa-8191-1926acb5b862
https://zh-tw.facebook.com/lscku,柳順慶,鄉鎮市民代表,"屏東縣 > 來義鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57af-8c10-4ce0-a714-1926acb5b862
https://www.facebook.com/lscku/about,柳順慶,鄉鎮市民代表,"屏東縣 > 來義鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57af-8c10-4ce0-a714-1926acb5b862
https://zh-tw.facebook.com/pages/%E7%A6%8F%E8%88%88%E9%84%89%E6%B0%91%E4%BB%A3%E8%A1%A8%E6%A2%81%E5%A5%95%E8%BC%9D%E6%9C%8D%E5%8B%99%E8%99%95/201001926697430,梁奕輝,鄉鎮市民代表,"彰化縣 > 福興鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5711-7c50-44ce-a3a0-1926acb5b862
https://zh-tw.facebook.com/people/%E6%A2%81%E7%8C%AE%E6%9D%B1/100003911985267,梁献東,鄉鎮市民代表,"雲林縣 > 崙背鄉 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b575b-ba28-44d1-b799-1926acb5b862
https://zh-tw.facebook.com/pages/%E6%A2%81%E9%8A%98%E5%BF%A0%E6%A2%81%E7%8C%AE%E6%9D%B1%E6%9C%8D%E5%8B%99/343120019121199,梁献東,鄉鎮市民代表,"雲林縣 > 崙背鄉 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b575b-ba28-44d1-b799-1926acb5b862
https://www.facebook.com/people/%E6%A2%81%E7%A7%80%E8%B2%9E/100008315901217,梁秀貞,鄉鎮市民代表,"臺東縣 > 長濱鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57e7-b28c-49fa-a0a3-1926acb5b862
https://zh-tw.facebook.com/pages/%E6%A5%8A%E4%B8%96%E5%85%89%E7%9A%84%E6%96%B0%E8%A6%96%E9%87%8E/362509207185719,楊世光,鄉鎮市民代表,"臺東縣 > 成功鎮 > 第02選舉區[平地]",http://k.olc.tw/elections/candidates/view/540b57e2-15ac-4c8d-a692-1926acb5b862
https://www.facebook.com/pages/%E5%BD%B0%E5%8C%96%E5%B8%82%E8%A5%BF%E5%8D%80%E6%B0%91%E6%84%8F%E4%BB%A3%E8%A1%A8%E5%8F%83%E9%81%B8%E4%BA%BA-%E6%A5%8A%E5%85%83%E6%A3%AE-%E6%9C%8D%E5%8B%99%E8%99%95/550729541722368,楊元森,鄉鎮市民代表,"彰化縣 > 彰化市 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b570a-d524-43d1-a235-1926acb5b862
https://zh-tw.facebook.com/pages/%E8%8A%B1%E8%93%AE%E5%B7%BF%E6%B0%91%E4%BB%A3%E8%A1%A8%E6%A5%8A%E5%A3%AB%E5%BC%98%E7%AB%B6%E9%81%B8%E7%B8%BD%E9%83%A8/395853113829008,楊士弘,鄉鎮市民代表,"花蓮縣 > 花蓮市 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57c9-e404-4d2d-8088-1926acb5b862
https://zh-tw.facebook.com/pages/%E8%8A%B1%E8%93%AE%E5%B8%82%E6%B0%91%E4%BB%A3%E8%A1%A8%E5%80%99%E9%81%B8%E4%BA%BA%E6%A5%8A%E5%A3%AB%E5%BC%98%E7%AB%B6%E9%81%B8%E7%B8%BD%E9%83%A8/444631182259585,楊士弘,鄉鎮市民代表,"花蓮縣 > 花蓮市 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57c9-e404-4d2d-8088-1926acb5b862
https://zh-tw.facebook.com/people/%E6%A5%8A%E5%AF%8C%E9%88%9E/100001402551316,楊富鈞,鄉鎮市民代表,"彰化縣 > 彰化市 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b570a-1e1c-42e4-a339-1926acb5b862
https://zh-tw.facebook.com/hungchung.yang,楊弘仲,鄉鎮市民代表,"宜蘭縣 > 冬山鄉 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57c0-cb34-4090-aff4-1926acb5b862
https://zh-tw.facebook.com/people/%E6%A5%8A%E5%BC%98%E6%97%BB/100001793673369,楊弘旻,鄉鎮市民代表,"宜蘭縣 > 冬山鄉 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57c0-3c84-473d-ba16-1926acb5b862
https://www.facebook.com/people/%E6%A5%8A%E5%BC%98%E6%97%BB/100001793673369?viewer_id=0,楊弘旻,鄉鎮市民代表,"宜蘭縣 > 冬山鄉 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57c0-3c84-473d-ba16-1926acb5b862
https://www.facebook.com/video.php?v=583560788352488&set=vb.126276900747548&type=3&permPage=1,楊弘旻,鄉鎮市民代表,"宜蘭縣 > 冬山鄉 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57c0-3c84-473d-ba16-1926acb5b862
https://zh-tw.facebook.com/pages/%E5%BD%B0%E5%8C%96%E5%B7%BF%E6%B0%91%E4%BB%A3%E8%A1%A8%E6%9C%83%E4%B8%BB%E5%B8%AD%E6%A5%8A%E6%83%9F%E6%AC%BD%E6%9C%8D%E5%8B%99%E8%99%95/131317906974871,楊惟欽,鄉鎮市民代表,"彰化縣 > 彰化市 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/5406a5f8-6464-44df-8ccf-15b8acb5b862
https://zh-tw.facebook.com/people/%E6%A5%8A%E6%83%9F%E6%AC%BD/100005738444316,楊惟欽,鄉鎮市民代表,"彰化縣 > 彰化市 > 第04選舉區[區域]",http://k.olc.tw/elections/candidates/view/5406a5f8-6464-44df-8ccf-15b8acb5b862
https://zh-tw.facebook.com/people/%E6%A5%8A%E6%95%8F%E9%9B%84/100000523461075,楊敏雄,鄉鎮市民代表,"花蓮縣 > 玉里鎮 > 第04選舉區[平地]",http://k.olc.tw/elections/candidates/view/540b57ce-869c-4c84-9e0d-1926acb5b862
https://zh-tw.facebook.com/people/%E6%A5%8A%E6%96%87%E7%B6%9C/100000566838581,楊文綜,鄉鎮市民代表,"彰化縣 > 田尾鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b5728-a2e0-461c-8988-1926acb5b862
https://www.facebook.com/shujingy1?fref=nf,楊淑靜,鄉鎮市民代表,"彰化縣 > 溪湖鎮 > 第02選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b571a-7b7c-4b58-9d58-1926acb5b862
https://zh-tw.facebook.com/hong.da.73,楊清宇,鄉鎮市民代表,"連江縣 > 南竿鄉 > 第01選舉區[區域]",http://k.olc.tw/elections/candidates/view/540b57fe-62a0-4112-84a6-1926acb5b862
https://zh-tw.facebook.com/pages/%E5%BD%B0%E5%8C%96%E5%B7%BF%E6%B0%91%E4%BB%A3%E8%A1%A8%E6%A5%8A%E7%8E%89%E5%B1%B1%E6%9C%8D%E5%8B%99%E8%99%95/165540993540568,楊玉山,鄉鎮市民代表,"彰化縣 > 彰化市 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/5406a5f9-ea70-43c4-b19b-15b8acb5b862
https://zh-tw.facebook.com/pages/%E6%A5%8A%E7%8E%89%E5%B1%B1%E4%BB%A3%E8%A1%A8%E6%9C%8D%E5%8B%99%E8%99%95/349143081848044,楊玉山,鄉鎮市民代表,"彰化縣 > 彰化市 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/5406a5f9-ea70-43c4-b19b-15b8acb5b862
https://www.facebook.com/pages/%E5%BD%B0%E5%8C%96%E5%B7%BF%E6%B0%91%E4%BB%A3%E8%A1%A8%E6%A5%8A%E7%8E%89%E5%B1%B1%E6%9C%8D%E5%8B%99%E8%99%95/165540993540568?rf=530851180296629,楊玉山,鄉鎮市民代表,"彰化縣 > 彰化市 > 第03選舉區[區域]",http://k.olc.tw/elections/candidates/view/5406a5f9-ea70-43c4-b19b-15b8acb5b862
